trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
Train845R,06:55:00,06:55:00,12015,6,,,,47.69,1
Train845R,06:57:00,06:57:00,12016,7,,,,49.23,1
Train845R,07:18:00,07:18:00,11958,8,,,,59.12,1
Train843,05:30:00,05:30:00,12006,0,,,,0,1
Train843,05:48:00,05:48:00,12008,1,,,,18.08,1
Train843,05:54:00,05:54:00,12010,2,,,,26.15,1
Train843,05:59:00,05:59:00,12012,3,,,,31.3,1
Train843,06:04:00,06:04:00,12013,4,,,,37.18,1
Train843,06:29:00,06:29:00,11958,5,,,,59.12,1
Train841,05:00:00,05:00:00,12006,0,,,,0,1
Train841,05:11:00,05:11:00,12007,1,,,,10.78,1
Train841,05:18:00,05:18:00,12008,2,,,,18.08,1
Train841,05:24:00,05:24:00,12010,3,,,,26.15,1
Train841,05:28:00,05:28:00,12012,4,,,,31.3,1
Train841,05:33:00,05:33:00,12013,5,,,,37.18,1
Train841,05:39:00,05:39:00,12014,6,,,,43.6,1
Train841,05:43:00,05:43:00,12015,7,,,,47.69,1
Train841,05:45:00,05:45:00,12016,8,,,,49.23,1
Train841,06:05:00,06:05:00,11958,9,,,,59.12,1
Train858,18:55:00,18:55:00,11958,0,,,,0,1
Train858,19:04:00,19:04:00,12017,1,,,,9.89,1
Train858,19:06:00,19:06:00,12018,2,,,,11.43,1
Train858,19:10:00,19:10:00,12019,3,,,,15.52,1
Train858,19:15:00,19:15:00,12020,4,,,,21.93,1
Train858,19:21:00,19:21:00,12021,5,,,,27.82,1
Train858,19:26:00,19:26:00,12023,6,,,,32.96,1
Train858,19:32:00,19:32:00,12025,7,,,,41.09,1
Train858,19:39:00,19:39:00,12026,8,,,,48.34,1
Train858,20:03:00,20:03:00,12006,9,,,,59.12,1
Train858R,18:55:00,18:55:00,11958,0,,,,0,1
Train858R,19:04:00,19:04:00,12017,1,,,,9.89,1
Train858R,19:06:00,19:06:00,12018,2,,,,11.43,1
Train858R,19:10:00,19:10:00,12019,3,,,,15.52,1
Train858R,19:15:00,19:15:00,12020,4,,,,21.93,1
Train858R,19:21:00,19:21:00,12021,5,,,,27.82,1
Train858R,19:26:00,19:26:00,12023,6,,,,32.96,1
Train858R,19:32:00,19:32:00,12025,7,,,,41.09,1
Train858R,19:39:00,19:39:00,12026,8,,,,48.34,1
Train858R,20:03:00,20:03:00,12006,9,,,,59.12,1
Train860,19:45:00,19:45:00,11958,0,,,,0,1
Train860,19:54:00,19:54:00,12017,1,,,,9.89,1
Train860,19:57:00,19:57:00,12018,2,,,,11.43,1
Train860,20:01:00,20:01:00,12019,3,,,,15.52,1
Train860,20:07:00,20:07:00,12020,4,,,,21.93,1
Train860,20:13:00,20:13:00,12021,5,,,,27.82,1
Train860,20:18:00,20:18:00,12023,6,,,,32.96,1
Train860,20:24:00,20:24:00,12025,7,,,,41.09,1
Train860,20:55:00,20:55:00,12006,8,,,,59.12,1
Train856,17:58:00,17:58:00,11958,0,,,,0,1
Train856,18:08:00,18:08:00,12018,1,,,,11.43,1
Train856,18:17:00,18:17:00,12020,2,,,,21.93,1
Train856,18:23:00,18:23:00,12021,3,,,,27.82,1
Train856,18:29:00,18:29:00,12023,4,,,,32.96,1
Train856,18:35:00,18:35:00,12025,5,,,,41.09,1
Train856,19:13:00,19:13:00,12006,6,,,,59.12,1
Train856R,17:58:00,17:58:00,11958,0,,,,0,1
Train856R,18:08:00,18:08:00,12018,1,,,,11.43,1
Train856R,18:17:00,18:17:00,12020,2,,,,21.93,1
Train856R,18:23:00,18:23:00,12021,3,,,,27.82,1
Train856R,18:29:00,18:29:00,12023,4,,,,32.96,1
Train856R,18:35:00,18:35:00,12025,5,,,,41.09,1
Train856R,19:13:00,19:13:00,12006,6,,,,59.12,1
Train854,17:22:00,17:22:00,11958,0,,,,0,1
Train854,17:32:00,17:32:00,12017,1,,,,9.89,1
Train854,17:34:00,17:34:00,12018,2,,,,11.43,1
Train854,17:39:00,17:39:00,12019,3,,,,15.52,1
Train854,17:45:00,17:45:00,12020,4,,,,21.93,1
Train854,17:50:00,17:50:00,12021,5,,,,27.82,1
Train854,17:56:00,17:56:00,12023,6,,,,32.96,1
Train854,17:59:00,17:59:00,12024,7,,,,36.77,1
Train854,18:04:00,18:04:00,12025,8,,,,41.09,1
Train854,18:13:00,18:13:00,12026,9,,,,48.34,1
Train854,18:41:00,18:41:00,12006,10,,,,59.12,1
Train852,16:43:00,16:43:00,11958,0,,,,0,1
Train852,16:52:00,16:52:00,12017,1,,,,9.89,1
Train852,16:55:00,16:55:00,12018,2,,,,11.43,1
Train852,16:59:00,16:59:00,12019,3,,,,15.52,1
Train852,17:05:00,17:05:00,12020,4,,,,21.93,1
Train852,17:11:00,17:11:00,12021,5,,,,27.82,1
Train852,17:17:00,17:17:00,12023,6,,,,32.96,1
Train852,17:23:00,17:23:00,12025,7,,,,41.09,1
Train852,17:31:00,17:31:00,12026,8,,,,48.34,1
Train852,18:00:00,18:00:00,12006,9,,,,59.12,1
Train852R,16:43:00,16:43:00,11958,0,,,,0,1
Train852R,16:52:00,16:52:00,12017,1,,,,9.89,1
Train852R,16:55:00,16:55:00,12018,2,,,,11.43,1
Train852R,16:59:00,16:59:00,12019,3,,,,15.52,1
Train852R,17:05:00,17:05:00,12020,4,,,,21.93,1
Train852R,17:11:00,17:11:00,12021,5,,,,27.82,1
Train852R,17:17:00,17:17:00,12023,6,,,,32.96,1
Train852R,17:23:00,17:23:00,12025,7,,,,41.09,1
Train852R,17:31:00,17:31:00,12026,8,,,,48.34,1
Train852R,18:00:00,18:00:00,12006,9,,,,59.12,1
Train850,16:13:00,16:13:00,11958,0,,,,0,1
Train850,16:24:00,16:24:00,12018,1,,,,11.43,1
Train850,16:32:00,16:32:00,12020,2,,,,21.93,1
Train850,16:37:00,16:37:00,12021,3,,,,27.82,1
Train850,16:43:00,16:43:00,12023,4,,,,32.96,1
Train850,16:49:00,16:49:00,12025,5,,,,41.09,1
Train850,17:25:00,17:25:00,12006,6,,,,59.12,1
Train848,15:30:00,15:30:00,11958,0,,,,0,1
Train848,15:39:00,15:39:00,12017,1,,,,9.89,1
Train848,15:42:00,15:42:00,12018,2,,,,11.43,1
Train848,15:45:00,15:45:00,12019,3,,,,15.52,1
Train848,15:51:00,15:51:00,12020,4,,,,21.93,1
Train848,15:57:00,15:57:00,12021,5,,,,27.82,1
Train848,16:02:00,16:02:00,12023,6,,,,32.96,1
Train848,16:20:00,16:20:00,12025,7,,,,41.09,1
Train846,08:00:00,08:00:00,11958,0,,,,0,1
Train846,08:09:00,08:09:00,12017,1,,,,9.89,1
Train846,08:12:00,08:12:00,12018,2,,,,11.43,1
Train846,08:16:00,08:16:00,12019,3,,,,15.52,1
Train846,08:21:00,08:21:00,12020,4,,,,21.93,1
Train846,08:27:00,08:27:00,12021,5,,,,27.82,1
Train846,08:34:00,08:34:00,12023,6,,,,32.96,1
Train846,08:40:00,08:40:00,12025,7,,,,41.09,1
Train846,09:08:00,09:08:00,12006,8,,,,59.12,1
Train846R,08:00:00,08:00:00,11958,0,,,,0,1
Train846R,08:09:00,08:09:00,12017,1,,,,9.89,1
Train846R,08:12:00,08:12:00,12018,2,,,,11.43,1
Train846R,08:16:00,08:16:00,12019,3,,,,15.52,1
Train846R,08:21:00,08:21:00,12020,4,,,,21.93,1
Train846R,08:27:00,08:27:00,12021,5,,,,27.82,1
Train846R,08:34:00,08:34:00,12023,6,,,,32.96,1
Train846R,08:40:00,08:40:00,12025,7,,,,41.09,1
Train846R,09:08:00,09:08:00,12006,8,,,,59.12,1
Train844,07:40:00,07:40:00,11958,0,,,,0,1
Train844,07:49:00,07:49:00,12017,1,,,,9.89,1
Train844,07:52:00,07:52:00,12018,2,,,,11.43,1
Train844,07:56:00,07:56:00,12019,3,,,,15.52,1
Train844,08:01:00,08:01:00,12020,4,,,,21.93,1
Train844,08:08:00,08:08:00,12021,5,,,,27.82,1
Train844,08:13:00,08:13:00,12023,6,,,,32.96,1
Train844,08:18:00,08:18:00,12025,7,,,,41.09,1
Train844,08:48:00,08:48:00,12006,8,,,,59.12,1
Train842,07:00:00,07:00:00,11958,0,,,,0,1
Train842,07:09:00,07:09:00,12017,1,,,,9.89,1
Train842,07:12:00,07:12:00,12018,2,,,,11.43,1
Train842,07:16:00,07:16:00,12019,3,,,,15.52,1
Train842,07:22:00,07:22:00,12020,4,,,,21.93,1
Train842,07:28:00,07:28:00,12021,5,,,,27.82,1
Train842,07:34:00,07:34:00,12023,6,,,,32.96,1
Train842,07:39:00,07:39:00,12025,7,,,,41.09,1
Train842,08:12:00,08:12:00,12006,8,,,,59.12,1
Train840,06:32:00,06:32:00,11958,0,,,,0,1
Train840,06:41:00,06:41:00,12017,1,,,,9.89,1
Train840,06:44:00,06:44:00,12018,2,,,,11.43,1
Train840,06:48:00,06:48:00,12019,3,,,,15.52,1
Train840,06:54:00,06:54:00,12020,4,,,,21.93,1
Train840,07:00:00,07:00:00,12021,5,,,,27.82,1
Train840,07:05:00,07:05:00,12023,6,,,,32.96,1
Train840,07:11:00,07:11:00,12025,7,,,,41.09,1
Train840,07:43:00,07:43:00,12006,8,,,,59.12,1
Train613,05:30:00,05:30:00,11979,0,,,,0,1
Train613,05:46:00,05:46:00,11980,1,,,,18.33,1
Train525,08:30:00,08:30:00,11976,0,,,,0,1
Train525,08:38:00,08:38:00,11977,1,,,,9.63,1
Train525,08:48:00,08:48:00,11978,2,,,,25.24,1
Train525,09:00:00,09:00:00,11979,3,,,,39.6,1
Train525,09:15:00,09:15:00,11980,4,,,,58.34,1
Train525,09:22:00,09:22:00,11981,5,,,,62.68,1
Train525,09:28:00,09:28:00,11982,6,,,,69.95,1
Train525,09:35:00,09:35:00,11984,7,,,,75.19,1
Train525,09:42:00,09:42:00,11985,8,,,,87.07,1
Train525,09:48:00,09:48:00,11986,9,,,,95.99,1
Train525,09:56:00,09:56:00,11988,10,,,,108.79,1
Train525,10:13:00,10:13:00,11958,11,,,,122.78,1
Train525R,08:30:00,08:30:00,11976,0,,,,0,1
Train525R,08:38:00,08:38:00,11977,1,,,,9.63,1
Train525R,08:48:00,08:48:00,11978,2,,,,25.24,1
Train525R,09:00:00,09:00:00,11979,3,,,,39.6,1
Train525R,09:15:00,09:15:00,11980,4,,,,58.34,1
Train525R,09:22:00,09:22:00,11981,5,,,,62.68,1
Train525R,09:28:00,09:28:00,11982,6,,,,69.95,1
Train525R,09:35:00,09:35:00,11984,7,,,,75.19,1
Train525R,09:42:00,09:42:00,11985,8,,,,87.07,1
Train525R,09:48:00,09:48:00,11986,9,,,,95.99,1
Train525R,09:56:00,09:56:00,11988,10,,,,108.79,1
Train525R,10:13:00,10:13:00,11958,11,,,,122.78,1
Train423,08:55:00,08:55:00,11980,0,,,,0,1
Train423,09:03:00,09:03:00,11981,1,,,,4.38,1
Train423,09:10:00,09:10:00,11982,2,,,,11.65,1
Train423,09:17:00,09:17:00,11984,3,,,,16.89,1
Train423,09:24:00,09:24:00,11985,4,,,,28.77,1
Train423,09:31:00,09:31:00,11986,5,,,,37.68,1
Train423,09:37:00,09:37:00,11987,6,,,,46.48,1
Train423,09:41:00,09:41:00,11988,7,,,,50.48,1
Train423,09:58:00,09:58:00,11958,8,,,,64.47,1
Train401,04:05:00,04:05:00,11980,0,,,,0,1
Train401,04:14:00,04:14:00,11981,1,,,,4.38,1
Train401,04:21:00,04:21:00,11982,2,,,,11.65,1
Train401,04:28:00,04:28:00,11984,3,,,,16.89,1
Train401,04:34:00,04:34:00,11985,4,,,,28.77,1
Train401,04:41:00,04:41:00,11986,5,,,,37.68,1
Train401,04:47:00,04:47:00,11987,6,,,,46.48,1
Train401,04:53:00,04:53:00,11988,7,,,,50.48,1
Train401,05:08:00,05:08:00,11958,8,,,,64.47,1
Train407,05:35:00,05:35:00,11980,0,,,,0,1
Train407,05:43:00,05:43:00,11981,1,,,,4.38,1
Train407,05:50:00,05:50:00,11982,2,,,,11.65,1
Train407,05:57:00,05:57:00,11984,3,,,,16.89,1
Train407,06:04:00,06:04:00,11985,4,,,,28.77,1
Train407,06:11:00,06:11:00,11986,5,,,,37.68,1
Train407,06:17:00,06:17:00,11987,6,,,,46.48,1
Train407,06:23:00,06:23:00,11988,7,,,,50.48,1
Train407,06:38:00,06:38:00,11958,8,,,,64.47,1
Train407R,05:35:00,05:35:00,11980,0,,,,0,1
Train407R,05:43:00,05:43:00,11981,1,,,,4.38,1
Train407R,05:50:00,05:50:00,11982,2,,,,11.65,1
Train407R,05:57:00,05:57:00,11984,3,,,,16.89,1
Train407R,06:04:00,06:04:00,11985,4,,,,28.77,1
Train407R,06:11:00,06:11:00,11986,5,,,,37.68,1
Train407R,06:17:00,06:17:00,11987,6,,,,46.48,1
Train407R,06:23:00,06:23:00,11988,7,,,,50.48,1
Train407R,06:38:00,06:38:00,11958,8,,,,64.47,1
Train505,04:25:00,04:25:00,11976,0,,,,0,1
Train505,04:33:00,04:33:00,11977,1,,,,9.63,1
Train505,04:43:00,04:43:00,11978,2,,,,25.24,1
Train505,04:55:00,04:55:00,11979,3,,,,39.6,1
Train505,05:10:00,05:10:00,11980,4,,,,58.34,1
Train505,05:18:00,05:18:00,11981,5,,,,62.68,1
Train505,05:25:00,05:25:00,11982,6,,,,69.95,1
Train505,05:32:00,05:32:00,11984,7,,,,75.19,1
Train505,05:39:00,05:39:00,11985,8,,,,87.07,1
Train505,05:46:00,05:46:00,11986,9,,,,95.99,1
Train505,05:56:00,05:56:00,11988,10,,,,108.79,1
Train505,06:10:00,06:10:00,11958,11,,,,122.78,1
Train409,06:30:00,06:30:00,11980,0,,,,0,1
Train409,06:41:00,06:41:00,11982,1,,,,11.65,1
Train409,06:48:00,06:48:00,11984,2,,,,16.89,1
Train409,06:55:00,06:55:00,11985,3,,,,28.77,1
Train409,07:02:00,07:02:00,11986,4,,,,37.68,1
Train409,07:08:00,07:08:00,11987,5,,,,46.48,1
Train409,07:14:00,07:14:00,11988,6,,,,50.48,1
Train409,07:38:00,07:38:00,11958,7,,,,64.47,1
Train511,05:20:00,05:20:00,11976,0,,,,0,1
Train511,05:28:00,05:28:00,11977,1,,,,9.63,1
Train511,05:39:00,05:39:00,11978,2,,,,25.24,1
Train511,05:55:00,05:55:00,11979,3,,,,39.6,1
Train511,06:15:00,06:15:00,11980,4,,,,58.34,1
Train511,06:23:00,06:23:00,11981,5,,,,62.68,1
Train511,06:34:00,06:34:00,11984,6,,,,75.19,1
Train511,06:41:00,06:41:00,11985,7,,,,87.07,1
Train511,06:52:00,06:52:00,11988,8,,,,108.79,1
Train511,07:08:00,07:08:00,11958,9,,,,122.78,1
Train511R,05:20:00,05:20:00,11976,0,,,,0,1
Train511R,05:28:00,05:28:00,11977,1,,,,9.63,1
Train511R,05:39:00,05:39:00,11978,2,,,,25.24,1
Train511R,05:55:00,05:55:00,11979,3,,,,39.6,1
Train511R,06:15:00,06:15:00,11980,4,,,,58.34,1
Train511R,06:23:00,06:23:00,11981,5,,,,62.68,1
Train511R,06:34:00,06:34:00,11984,6,,,,75.19,1
Train511R,06:41:00,06:41:00,11985,7,,,,87.07,1
Train511R,06:52:00,06:52:00,11988,8,,,,108.79,1
Train511R,07:08:00,07:08:00,11958,9,,,,122.78,1
Train413,06:45:00,06:45:00,11980,0,,,,0,1
Train413,06:53:00,06:53:00,11981,1,,,,4.38,1
Train413,07:00:00,07:00:00,11982,2,,,,11.65,1
Train413,07:07:00,07:07:00,11984,3,,,,16.89,1
Train413,07:14:00,07:14:00,11985,4,,,,28.77,1
Train413,07:21:00,07:21:00,11986,5,,,,37.68,1
Train413,07:27:00,07:27:00,11987,6,,,,46.48,1
Train413,07:33:00,07:33:00,11988,7,,,,50.48,1
Train413,07:48:00,07:48:00,11958,8,,,,64.47,1
Train413R,06:45:00,06:45:00,11980,0,,,,0,1
Train413R,06:53:00,06:53:00,11981,1,,,,4.38,1
Train413R,07:00:00,07:00:00,11982,2,,,,11.65,1
Train413R,07:07:00,07:07:00,11984,3,,,,16.89,1
Train413R,07:14:00,07:14:00,11985,4,,,,28.77,1
Train413R,07:21:00,07:21:00,11986,5,,,,37.68,1
Train413R,07:27:00,07:27:00,11987,6,,,,46.48,1
Train413R,07:33:00,07:33:00,11988,7,,,,50.48,1
Train413R,07:48:00,07:48:00,11958,8,,,,64.47,1
Train517,06:30:00,06:30:00,11976,0,,,,0,1
Train517,06:38:00,06:38:00,11977,1,,,,9.63,1
Train517,06:48:00,06:48:00,11978,2,,,,25.24,1
Train517,07:00:00,07:00:00,11979,3,,,,39.6,1
Train517,07:20:00,07:20:00,11980,4,,,,58.34,1
Train517,07:28:00,07:28:00,11981,5,,,,62.68,1
Train517,07:35:00,07:35:00,11982,6,,,,69.95,1
Train517,07:42:00,07:42:00,11984,7,,,,75.19,1
Train517,07:49:00,07:49:00,11985,8,,,,87.07,1
Train517,08:00:00,08:00:00,11988,9,,,,108.79,1
Train517,08:19:00,08:19:00,11958,10,,,,122.78,1
Train517R,06:30:00,06:30:00,11976,0,,,,0,1
Train517R,06:38:00,06:38:00,11977,1,,,,9.63,1
Train517R,06:48:00,06:48:00,11978,2,,,,25.24,1
Train517R,07:00:00,07:00:00,11979,3,,,,39.6,1
Train517R,07:20:00,07:20:00,11980,4,,,,58.34,1
Train517R,07:28:00,07:28:00,11981,5,,,,62.68,1
Train517R,07:35:00,07:35:00,11982,6,,,,69.95,1
Train517R,07:42:00,07:42:00,11984,7,,,,75.19,1
Train517R,07:49:00,07:49:00,11985,8,,,,87.07,1
Train517R,08:00:00,08:00:00,11988,9,,,,108.79,1
Train517R,08:19:00,08:19:00,11958,10,,,,122.78,1
Train415,07:00:00,07:00:00,11980,0,,,,0,1
Train415,07:08:00,07:08:00,11981,1,,,,4.38,1
Train415,07:15:00,07:15:00,11982,2,,,,11.65,1
Train415,07:22:00,07:22:00,11984,3,,,,16.89,1
Train415,07:29:00,07:29:00,11985,4,,,,28.77,1
Train415,07:36:00,07:36:00,11986,5,,,,37.68,1
Train415,07:42:00,07:42:00,11987,6,,,,46.48,1
Train415,07:48:00,07:48:00,11988,7,,,,50.48,1
Train415,08:02:00,08:02:00,11958,8,,,,64.47,1
Train419,07:45:00,07:45:00,11980,0,,,,0,1
Train419,07:53:00,07:53:00,11981,1,,,,4.38,1
Train419,08:00:00,08:00:00,11982,2,,,,11.65,1
Train419,08:07:00,08:07:00,11984,3,,,,16.89,1
Train419,08:14:00,08:14:00,11985,4,,,,28.77,1
Train419,08:21:00,08:21:00,11986,5,,,,37.68,1
Train419,08:27:00,08:27:00,11987,6,,,,46.48,1
Train419,08:33:00,08:33:00,11988,7,,,,50.48,1
Train419,08:48:00,08:48:00,11958,8,,,,64.47,1
Train421,08:15:00,08:15:00,11980,0,,,,0,1
Train421,08:23:00,08:23:00,11981,1,,,,4.38,1
Train421,08:30:00,08:30:00,11982,2,,,,11.65,1
Train421,08:37:00,08:37:00,11984,3,,,,16.85,1
Train421,08:44:00,08:44:00,11985,4,,,,28.73,1
Train421,08:51:00,08:51:00,11986,5,,,,37.65,1
Train421,08:57:00,08:57:00,11987,6,,,,46.48,1
Train421,09:03:00,09:03:00,11988,7,,,,50.45,1
Train421,09:18:00,09:18:00,11958,8,,,,64.44,1
Train421R,08:15:00,08:15:00,11980,0,,,,0,1
Train421R,08:23:00,08:23:00,11981,1,,,,4.38,1
Train421R,08:30:00,08:30:00,11982,2,,,,11.65,1
Train421R,08:37:00,08:37:00,11984,3,,,,16.85,1
Train421R,08:44:00,08:44:00,11985,4,,,,28.73,1
Train421R,08:51:00,08:51:00,11986,5,,,,37.65,1
Train421R,08:57:00,08:57:00,11987,6,,,,46.48,1
Train421R,09:03:00,09:03:00,11988,7,,,,50.45,1
Train421R,09:18:00,09:18:00,11958,8,,,,64.44,1
Train427,10:28:00,10:28:00,11980,0,,,,0,1
Train427,10:35:00,10:35:00,11981,1,,,,4.38,1
Train427,10:41:00,10:41:00,11982,2,,,,11.65,1
Train427,10:48:00,10:48:00,11984,3,,,,16.89,1
Train427,10:55:00,10:55:00,11985,4,,,,28.77,1
Train427,11:01:00,11:01:00,11986,5,,,,37.68,1
Train427,11:07:00,11:07:00,11987,6,,,,46.48,1
Train427,11:11:00,11:11:00,11988,7,,,,50.48,1
Train427,11:28:00,11:28:00,11958,8,,,,64.47,1
Train427R,10:28:00,10:28:00,11980,0,,,,0,1
Train427R,10:35:00,10:35:00,11981,1,,,,4.38,1
Train427R,10:41:00,10:41:00,11982,2,,,,11.65,1
Train427R,10:48:00,10:48:00,11984,3,,,,16.89,1
Train427R,10:55:00,10:55:00,11985,4,,,,28.77,1
Train427R,11:01:00,11:01:00,11986,5,,,,37.68,1
Train427R,11:07:00,11:07:00,11987,6,,,,46.48,1
Train427R,11:11:00,11:11:00,11988,7,,,,50.48,1
Train427R,11:28:00,11:28:00,11958,8,,,,64.47,1
Train429,11:35:00,11:35:00,11980,0,,,,0,1
Train429,11:42:00,11:42:00,11981,1,,,,4.38,1
Train429,11:48:00,11:48:00,11982,2,,,,11.65,1
Train429,11:55:00,11:55:00,11984,3,,,,16.89,1
Train429,12:02:00,12:02:00,11985,4,,,,28.77,1
Train429,12:08:00,12:08:00,11986,5,,,,37.68,1
Train429,12:14:00,12:14:00,11987,6,,,,46.48,1
Train429,12:18:00,12:18:00,11988,7,,,,50.48,1
Train429,12:35:00,12:35:00,11958,8,,,,64.47,1
Train431,12:35:00,12:35:00,11980,0,,,,0,1
Train431,12:42:00,12:42:00,11981,1,,,,4.38,1
Train431,12:48:00,12:48:00,11982,2,,,,11.65,1
Train431,12:55:00,12:55:00,11984,3,,,,16.89,1
Train431,13:02:00,13:02:00,11985,4,,,,28.77,1
Train431,13:08:00,13:08:00,11986,5,,,,37.68,1
Train431,13:14:00,13:14:00,11987,6,,,,46.48,1
Train431,13:18:00,13:18:00,11988,7,,,,50.48,1
Train431,13:35:00,13:35:00,11958,8,,,,64.47,1
Train431R,12:35:00,12:35:00,11980,0,,,,0,1
Train431R,12:42:00,12:42:00,11981,1,,,,4.38,1
Train431R,12:48:00,12:48:00,11982,2,,,,11.65,1
Train431R,12:55:00,12:55:00,11984,3,,,,16.89,1
Train431R,13:02:00,13:02:00,11985,4,,,,28.77,1
Train431R,13:08:00,13:08:00,11986,5,,,,37.68,1
Train431R,13:14:00,13:14:00,11987,6,,,,46.48,1
Train431R,13:18:00,13:18:00,11988,7,,,,50.48,1
Train431R,13:35:00,13:35:00,11958,8,,,,64.47,1
Train433,13:35:00,13:35:00,11980,0,,,,0,1
Train433,13:42:00,13:42:00,11981,1,,,,4.34,1
Train433,13:48:00,13:48:00,11982,2,,,,11.61,1
Train433,13:55:00,13:55:00,11984,3,,,,16.85,1
Train433,14:02:00,14:02:00,11985,4,,,,28.73,1
Train433,14:08:00,14:08:00,11986,5,,,,37.65,1
Train433,14:16:00,14:16:00,11988,6,,,,50.45,1
Train433,14:31:00,14:31:00,11958,7,,,,64.44,1
Train435,14:35:00,14:35:00,11980,0,,,,0,1
Train435,14:42:00,14:42:00,11981,1,,,,4.38,1
Train435,14:48:00,14:48:00,11982,2,,,,11.65,1
Train435,14:55:00,14:55:00,11984,3,,,,16.89,1
Train435,15:02:00,15:02:00,11985,4,,,,28.77,1
Train435,15:08:00,15:08:00,11986,5,,,,37.68,1
Train435,15:14:00,15:14:00,11987,6,,,,46.48,1
Train435,15:18:00,15:18:00,11988,7,,,,50.48,1
Train435,15:35:00,15:35:00,11958,8,,,,64.47,1
Train435R,14:35:00,14:35:00,11980,0,,,,0,1
Train435R,14:42:00,14:42:00,11981,1,,,,4.38,1
Train435R,14:48:00,14:48:00,11982,2,,,,11.65,1
Train435R,14:55:00,14:55:00,11984,3,,,,16.89,1
Train435R,15:02:00,15:02:00,11985,4,,,,28.77,1
Train435R,15:08:00,15:08:00,11986,5,,,,37.68,1
Train435R,15:14:00,15:14:00,11987,6,,,,46.48,1
Train435R,15:18:00,15:18:00,11988,7,,,,50.48,1
Train435R,15:35:00,15:35:00,11958,8,,,,64.47,1
Train537,14:30:00,14:30:00,11976,0,,,,0,1
Train537,14:37:00,14:37:00,11977,1,,,,9.63,1
Train537,14:46:00,14:46:00,11978,2,,,,25.24,1
Train537,14:57:00,14:57:00,11979,3,,,,39.6,1
Train537,15:22:00,15:22:00,11980,4,,,,58.34,1
Train537,15:36:00,15:36:00,11984,5,,,,75.19,1
Train537,15:50:00,15:50:00,11988,6,,,,108.79,1
Train537,16:05:00,16:05:00,11958,7,,,,122.78,1
Train537R,14:30:00,14:30:00,11976,0,,,,0,1
Train537R,14:37:00,14:37:00,11977,1,,,,9.63,1
Train537R,14:46:00,14:46:00,11978,2,,,,25.24,1
Train537R,14:57:00,14:57:00,11979,3,,,,39.6,1
Train537R,15:22:00,15:22:00,11980,4,,,,58.34,1
Train537R,15:36:00,15:36:00,11984,5,,,,75.19,1
Train537R,15:50:00,15:50:00,11988,6,,,,108.79,1
Train537R,16:05:00,16:05:00,11958,7,,,,122.78,1
Train443,16:52:00,16:52:00,11980,0,,,,0,1
Train443,17:06:00,17:06:00,11984,1,,,,16.85,1
Train443,17:13:00,17:13:00,11985,2,,,,28.73,1
Train443,17:19:00,17:19:00,11986,3,,,,37.65,1
Train443,17:25:00,17:25:00,11987,4,,,,46.44,1
Train443,17:29:00,17:29:00,11988,5,,,,50.45,1
Train443,17:46:00,17:46:00,11958,6,,,,64.44,1
Train443R,16:52:00,16:52:00,11980,0,,,,0,1
Train443R,17:06:00,17:06:00,11984,1,,,,16.85,1
Train443R,17:13:00,17:13:00,11985,2,,,,28.73,1
Train443R,17:19:00,17:19:00,11986,3,,,,37.65,1
Train443R,17:25:00,17:25:00,11987,4,,,,46.44,1
Train443R,17:29:00,17:29:00,11988,5,,,,50.45,1
Train443R,17:46:00,17:46:00,11958,6,,,,64.44,1
Train447,17:55:00,17:55:00,11980,0,,,,0,1
Train447,18:09:00,18:09:00,11984,1,,,,16.85,1
Train447,18:25:00,18:25:00,11988,2,,,,50.45,1
Train447,18:41:00,18:41:00,11958,3,,,,64.44,1
Train453,21:35:00,21:35:00,11980,0,,,,0,1
Train453,21:42:00,21:42:00,11981,1,,,,4.38,1
Train453,21:48:00,21:48:00,11982,2,,,,11.65,1
Train453,21:55:00,21:55:00,11984,3,,,,16.89,1
Train453,22:02:00,22:02:00,11985,4,,,,28.77,1
Train453,22:08:00,22:08:00,11986,5,,,,37.68,1
Train453,22:14:00,22:14:00,11987,6,,,,46.48,1
Train453,22:18:00,22:18:00,11988,7,,,,50.48,1
Train453,22:35:00,22:35:00,11958,8,,,,64.47,1
Train453RP,21:35:00,21:35:00,11980,0,,,,0,1
Train453RP,21:42:00,21:42:00,11981,1,,,,4.38,1
Train453RP,21:48:00,21:48:00,11982,2,,,,11.65,1
Train453RP,21:55:00,21:55:00,11984,3,,,,16.89,1
Train453RP,22:02:00,22:02:00,11985,4,,,,28.77,1
Train453RP,22:08:00,22:08:00,11986,5,,,,37.68,1
Train453RP,22:14:00,22:14:00,11987,6,,,,46.48,1
Train453RP,22:18:00,22:18:00,11988,7,,,,50.48,1
Train453RP,22:35:00,22:35:00,11958,8,,,,64.47,1
Train449,18:35:00,18:35:00,11980,0,,,,0,1
Train449,18:49:00,18:49:00,11984,1,,,,16.85,1
Train449,18:56:00,18:56:00,11985,2,,,,28.73,1
Train449,19:02:00,19:02:00,11986,3,,,,37.65,1
Train449,19:14:00,19:14:00,11988,4,,,,50.45,1
Train449,19:28:00,19:28:00,11958,5,,,,64.44,1
Train449R,18:35:00,18:35:00,11980,0,,,,0,1
Train449R,18:49:00,18:49:00,11984,1,,,,16.85,1
